country,region,year,Mobile cellular subscriptions (per 100 people),"Mobile cellular subscriptions, total number",High-technology exports (% of manufactured exports),Personal computers,PC per 100,Internet users (per 100 people),"Internet users, total number"
South Africa,Southern Africa,1973,NA,NA,NA,NA,NA,NA,NA
South Africa,Southern Africa,1974,NA,NA,NA,NA,NA,NA,NA
South Africa,Southern Africa,1975,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1976,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1977,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1978,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1979,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1980,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1981,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1982,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1983,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1984,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1985,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1986,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1987,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1988,0,0,NA,NA,NA,NA,NA
South Africa,Southern Africa,1989,0.011065934172261,3980,NA,NA,NA,NA,NA
South Africa,Southern Africa,1990,0.015437338578912,5680,NA,25e4,0.68,0,0
South Africa,Southern Africa,1991,0.018837426219638,7100,NA,333e3,0.88,0.013933413105798,5006.70834650291
South Africa,Southern Africa,1992,0.032374249009939,12510,6.96800465985473,44e4,1.13,0.040936028082369,15019.7311242552
South Africa,Southern Africa,1993,0.10098590519524,4e4,4.72784550466537,56e4,1.4,0.120229817807316,45054.6771338005
South Africa,Southern Africa,1994,0.838635731071819,34e4,4.87668317867391,875e3,2.14,0.261473624918122,100100.530056798
South Africa,Southern Africa,1995,1.29219562150986,535e3,5.71090989694808,11e5,2.63,0.71622352996102,280186.644920751
South Africa,Southern Africa,1996,2.25959283701958,953e3,5.65081765447384,143e4,3.34,0.887670410052841,355070.356156558
South Africa,Southern Africa,1997,4.28238004700122,1836e3,7.53141006585803,18e5,4.13,1.70975000498302,699733.364837407
South Africa,Southern Africa,1998,7.668404141214,3337e3,8.74901604235407,23e5,5.19,3.0183465065954,1264677.6113812
South Africa,Southern Africa,1999,11.7542193637306,5188e3,7.14698510071395,26e5,5.78,4.23265532992552,1816803.15592403
South Africa,Southern Africa,2e3,18.6303154709589,8339e3,7.00087587595807,29e5,6.36,5.44099013769548,2394035.66058602
South Africa,Southern Africa,2001,23.7653679830504,10787e3,6.46041090866082,31e5,6.72,6.41442990030579,2880703.66242099
South Africa,Southern Africa,2002,29.7769844685709,13702e3,5.16379000939952,33e5,7.09,6.78137228956845,3087782.04621628
South Africa,Southern Africa,2003,36.1559228677077,1686e4,4.82906725565859,3513e3,7.49,7.08592946549971,3267782.23680141
South Africa,Southern Africa,2004,44.1254909566988,20839e3,5.53799157654733,374e4,7.92,8.52656706986047,3978902.9973118
South Africa,Southern Africa,2005,71.0566596587054,33959958,6.65622176330843,3966e3,8.36,7.58283744486178,3578983.18073348
South Africa,Southern Africa,2006,82.0634180433666,39662e3,6.45864030345448,NA,NA,7.70275982813081,3676600.13407481
South Africa,Southern Africa,2007,86.6049708960208,423e5,5.58076284886966,NA,NA,8.16317795167381,3939327.80430105
South Africa,Southern Africa,2008,91.2420543631109,45e6,5.12338536854397,NA,NA,8.52093625375366,4157622.3009
South Africa,Southern Africa,2009,93.3358736920973,46436e3,5.35494931890575,NA,NA,10.0874597907752,4975150.3
South Africa,Southern Africa,2010,100.477098663736,50372e3,4.2812086844729,NA,NA,18.0509549861676,6166336.491
South Africa,Southern Africa,2011,126.833190454423,64e6,NA,NA,NA,20.9473704353098,NA
Sudan,Northern Africa,1965,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Sudan,Northern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Sudan,Northern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Sudan,Northern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Sudan,Northern Africa,1970,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Sudan,Northern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Sudan,Northern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Sudan,Northern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Sudan,Northern Africa,1975,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1976,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1977,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1978,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1979,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1980,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1981,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1982,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1983,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1984,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1985,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1986,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1987,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1988,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1989,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1990,0,0,NA,NA,NA,0,0
Sudan,Northern Africa,1991,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1992,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1993,0,0,NA,NA,NA,NA,NA
Sudan,Northern Africa,1994,0,0,NA,5e3,0.02,0,0
Sudan,Northern Africa,1995,0,0,NA,1e4,0.03,0,0
Sudan,Northern Africa,1996,0.007113040800046,2200,0.500051602879992,2e4,0.07,0,0
Sudan,Northern Africa,1997,0.01197463268602,3800,9.5372559193e-5,32e3,0.1,0.001231818967943,390.902351739501
Sudan,Northern Africa,1998,0.026421438035307,8600,0.089093067050379,55e3,0.17,0.004805071031713,1564.01823464393
Sudan,Northern Africa,1999,0.038958687039503,13e3,8.64657858476297,85e3,0.26,0.008794580755886,2934.63559771899
Sudan,Northern Africa,2e3,0.067275600552467,23e3,3.80071047004694,1e5,0.3,0.025785032476248,8815.31702554179
Sudan,Northern Africa,2001,0.296683920232063,103846,2.54221297648202,115e3,0.34,0.140185224494161,49067.9603108714
Sudan,Northern Africa,2002,0.532659744455777,190778,8.84213002117047,2e5,0.58,0.439477639075584,157403.794636714
Sudan,Northern Africa,2003,1.43881988349727,527233,0.041828147533379,348e3,1,0.538471703150458,197314.517767897
Sudan,Northern Africa,2004,2.79588275774887,1048558,0,606e3,1.71,0.791561615446386,296864.47404451
Sudan,Northern Africa,2005,4.75898144040456,1827940,0.578268894431153,325e4,8.97,1.29204067798853,496276.958945563
Sudan,Northern Africa,2006,11.8955513063847,4683127,0.605706109268802,4237096,11.45,8.09203373417138,3185730.5886335
Sudan,Northern Africa,2007,20.3550955964208,8218092,NA,NA,NA,8.66,3496356.791
Sudan,Northern Africa,2008,28.9543046698055,11991469,0.102401247296523,NA,NA,10.16,4207779.3416
Sudan,Northern Africa,2009,36.1123014571978,15339895,29.3692320462187,NA,NA,NA,NA
Sudan,Northern Africa,2010,41.5440290020599,18093231,NA,NA,NA,NA,NA
Sudan,Northern Africa,2011,56.253617606902,25107343,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1965,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1970,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1975,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1976,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1977,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1978,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1979,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1980,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1981,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1982,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1983,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1984,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1985,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1986,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1987,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1988,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1989,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1990,0,0,NA,NA,NA,0,0
Swaziland,Southern Africa,1991,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1992,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1993,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1994,0,0,NA,NA,NA,NA,NA
Swaziland,Southern Africa,1995,0,0,NA,NA,NA,0.001031750044107,9.94185056751411
Swaziland,Southern Africa,1996,0,0,NA,NA,NA,0.050399008953888,496.244769842846
Swaziland,Southern Africa,1997,0,0,NA,NA,NA,0.088545986358015,891.502241689221
Swaziland,Southern Africa,1998,0.456883780431376,4700,NA,NA,NA,0.098059930772139,988.584327884165
Swaziland,Southern Africa,1999,1.33565610289895,14e3,NA,NA,NA,0.488768246522599,4933.93949207688
Swaziland,Southern Africa,2e3,3.10199354785342,33e3,0.402915773945759,12e3,1.17,0.974797312189475,9853.12450796062
Swaziland,Southern Africa,2001,5.11588407592716,55e3,0.786125918626538,16e3,1.55,1.36132862524606,13778.1567622641
Swaziland,Southern Africa,2002,6.28014817455487,68e3,0.485227241946621,25e3,2.42,1.94046961939314,19665.4370966892
Swaziland,Southern Africa,2003,7.80730469797671,85e3,0.298991271326748,3e4,2.9,2.61469482183126,26533.007908756
Swaziland,Southern Africa,2004,13.2361223821004,145e3,0.103682508655046,36e3,3.48,3.48095995522269,35369.8252474204
Swaziland,Southern Africa,2005,18.1010381850451,2e5,0.076493349692876,42e3,4.07,4.01484685565719,40848.0556211702
Swaziland,Southern Africa,2006,22.369282858687,25e4,0.134238287621556,42e3,4.08,4.05519911187786,41312.6653681847
Swaziland,Southern Africa,2007,33.5390690437041,38e4,0.115640868053804,NA,NA,4.55378844468494,46453.287
Swaziland,Southern Africa,2008,46.2160014743416,531643,NA,NA,NA,7.63739211260125,78798.564
Swaziland,Southern Africa,2009,56.8695034429043,664432,NA,NA,NA,10.0095009242853,88794.22
Swaziland,Southern Africa,2010,61.194581031587,725802,NA,NA,NA,12.4054796846252,95121.6912
Swaziland,Southern Africa,2011,63.7015615001704,766540,NA,NA,NA,20.4316581333298,NA
Tanzania,Eastern Africa,1965,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1990,0,0,NA,NA,NA,0,0
Tanzania,Eastern Africa,1991,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1992,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1993,0,0,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1994,0.001276483462159,371,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1995,0.011688589785669,3500,NA,NA,NA,NA,NA
Tanzania,Eastern Africa,1996,0.029360213402427,9038,NA,NA,NA,0.001622154530074,499.350343332251
Tanzania,Eastern Africa,1997,0.063939327275979,20200,0.180448985842906,5e4,0.15,0.007900283007098,2495.89295887593
Tanzania,Eastern Africa,1998,0.117139724566037,37940,3.45197052536979,55e3,0.17,0.009244125142776,2994.04927932184
Tanzania,Eastern Africa,1999,0.153476313815233,50950,5.9234752108438,8e4,0.24,0.075130888526137,24941.4302132317
Tanzania,Eastern Africa,2e3,0.324688516515331,110518,1.16754988470712,1e5,0.29,0.11719444010825,39890.8322070948
Tanzania,Eastern Africa,2001,0.789184133503974,275560,1.59082022392751,12e4,0.34,0.171300350668948,59813.0684923325
Tanzania,Eastern Africa,2002,1.69359966961831,606859,0.741255826498304,144e3,0.4,0.222484413923909,79721.7142702198
Tanzania,Eastern Africa,2003,3.52829750321848,1298e3,1.40928950112547,2e5,0.54,0.676962856510303,249042.997918637
Tanzania,Eastern Africa,2004,5.13934097770166,1942e3,0.820967118849806,278e3,0.74,0.87757497099259,331608.780398486
Tanzania,Eastern Africa,2005,7.63307194783223,2964e3,1.10500811037606,356e3,0.93,4.3,1669734.032
Tanzania,Eastern Africa,2006,14.0493310612275,5609e3,0.563501540145283,NA,NA,5.8,2315569.322
Tanzania,Eastern Africa,2007,20.093412942403,8252e3,1.50182309272276,NA,NA,7.2,2956909.32
Tanzania,Eastern Africa,2008,30.7724412610708,13006793,1.53491819015074,NA,NA,9,3804090.03
Tanzania,Eastern Africa,2009,40.1369124841142,17469486,3.04226811154122,NA,NA,10,4352473.8
Tanzania,Eastern Africa,2010,46.7958949204466,20983853,3.47834914652814,NA,NA,11,4932534.86
Tanzania,Eastern Africa,2011,55.5328770397196,25666455,NA,NA,NA,12,NA
Togo,Western Africa,1965,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1966,NA,NA,NA,NA,NA,NA,NA
Togo,Western Africa,1967,NA,NA,NA,NA,NA,NA,NA
Togo,Western Africa,1968,NA,NA,NA,NA,NA,NA,NA
Togo,Western Africa,1969,NA,NA,NA,NA,NA,NA,NA
Togo,Western Africa,1970,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1971,NA,NA,NA,NA,NA,NA,NA
Togo,Western Africa,1972,NA,NA,NA,NA,NA,NA,NA
Togo,Western Africa,1973,NA,NA,NA,NA,NA,NA,NA
Togo,Western Africa,1974,NA,NA,NA,NA,NA,NA,NA
Togo,Western Africa,1975,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1976,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1977,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1978,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1979,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1980,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1981,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1982,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1983,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1984,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1985,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1986,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1987,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1988,0,0,1.81004881062628,NA,NA,NA,NA
Togo,Western Africa,1989,0,0,NA,NA,NA,NA,NA
Togo,Western Africa,1990,0,0,NA,NA,NA,0,0
Togo,Western Africa,1991,0,0,0.589815227304241,NA,NA,0,0
Togo,Western Africa,1992,0,0,NA,NA,NA,0,0
Togo,Western Africa,1993,0,0,NA,NA,NA,0,0
Togo,Western Africa,1994,0,0,1.7987081271092,NA,NA,0,0
Togo,Western Africa,1995,0,0,4.99286745397316,15e3,0.33,0,0
Togo,Western Africa,1996,0,0,5.28801931863205,2e4,0.43,0.010929138525956,459.97880621457
Togo,Western Africa,1997,0.068860880099528,2995,2.01866445607515,25e3,0.52,0.211139464795239,9183.19220067708
Togo,Western Africa,1998,0.166660259505579,7500,0.592026736146504,3e4,0.6,0.305583935248801,13751.805746404
Togo,Western Africa,1999,0.365532126618609,17e3,0.665542436513699,5e4,0.96,0.590363264291661,27456.343128575
Togo,Western Africa,2e3,1.04307829929838,5e4,0.601634503342949,1e5,1.86,0.8,91348.5810157474
Togo,Western Africa,2001,1.92848683614886,95e3,0.623211735007568,12e4,2.17,0.9,136738.952342232
Togo,Western Africa,2002,3.26946442815654,165138,0.657607489348507,15e4,2.64,1,181911.163909773
Togo,Western Africa,2003,4.71182062305667,243613,1.01387307820126,16e4,2.74,1.2,190546.182952976
Togo,Western Africa,2004,6.28872601698135,332565,0.026536125030774,171e3,2.86,1.5,200008.545354228
Togo,Western Africa,2005,8.01833343071913,433635,0.093467743408441,185e3,3.01,1.8,216321.76
Togo,Western Africa,2006,12.8031063084594,708e3,NA,NA,NA,2,237786.044
Togo,Western Africa,2007,21.0571165390104,1190319,0.057997818205485,NA,NA,2.2,254376.495
Togo,Western Africa,2008,26.8233637196272,1549542,NA,NA,NA,2.4,277288.176
Togo,Western Africa,2009,37.0617800255818,2187334,NA,NA,NA,2.6,300994.809
Togo,Western Africa,2010,40.6853879310488,2452433,NA,NA,NA,3,324295.5324
Togo,Western Africa,2011,50.4457080986863,3104839,NA,NA,NA,3.5,NA
Tunisia,Northern Africa,1965,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1970,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1975,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1976,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1977,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1978,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1979,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1980,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1981,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1982,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1983,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1984,0,0,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1985,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1986,NA,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1987,0.002911941207907,224,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1988,0.005093962003617,401,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1989,0.007903540027889,636,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1990,0.011600573625846,953,2.12081384797485,21e3,0.26,0,0
Tunisia,Northern Africa,1991,0.01479299301649,1239,1.84867111993556,24700,0.29,NA,NA
Tunisia,Northern Africa,1992,0.023146191179331,1974,1.64437277322391,3e4,0.35,NA,NA
Tunisia,Northern Africa,1993,0.026161904485181,2269,2.84083745768777,36e3,0.41,NA,NA
Tunisia,Northern Africa,1994,0.030753794926339,2709,1.54422296181013,NA,NA,0.007373909614456,650.039628152712
Tunisia,Northern Africa,1995,0.035644248243779,3185,1.60899757935321,NA,NA,0.011164495150618,1000.05965311657
Tunisia,Northern Africa,1996,0.071796151947167,6500,1.63940867397611,NA,NA,0.027506329749686,2500.13282993824
Tunisia,Northern Africa,1997,0.083554606798962,7656,1.65349770660457,128149,1.39,0.043410003456696,4000.23181853455
Tunisia,Northern Africa,1998,0.420905346916106,38998,2.05818003901407,153967,1.65,0.107154134162798,10001.0168038164
Tunisia,Northern Africa,1999,0.590208948579362,55258,2.7010161179644,196816,2.08,1.58665725042648,150032.722943078
Tunisia,Northern Africa,2e3,1.26018956829743,119165,3.42706872700311,207874,2.17,2.71985382412777,260113.220470459
Tunisia,Northern Africa,2001,4.07699068963101,389208,3.31357375056929,255245,2.64,4.24147481251108,410303.307463072
Tunisia,Northern Africa,2002,5.96142069174543,574334,3.70876227663929,335325,3.43,5.17356154984288,506072.617244081
Tunisia,Northern Africa,2003,19.7232513695488,1917530,3.80532237415122,406372,4.11,6.41325750263437,631051.711744217
Tunisia,Northern Africa,2004,38.0649233152323,3735695,5.02315152604415,472132,4.72,8.42715699869281,837018.941738165
Tunisia,Northern Africa,2005,57.3109429532388,5680726,4.51072019636945,568106,5.62,9.54255842915068,957023.184859522
Tunisia,Northern Africa,2006,73.2598330656773,7339047,6.680848185094,634840,6.22,12.8452749507116,1300956.60173312
Tunisia,Northern Africa,2007,77.4169210832222,7842619,5.41679698211625,NA,NA,16.9415744393698,1732292.928
Tunisia,Northern Africa,2008,83.9454589368445,8602164,4.54378971576266,NA,NA,27.312575129007,2821088.5725
Tunisia,Northern Africa,2009,94.5194585401051,9797026,4.09791169577594,NA,NA,33.8268307435151,3531385.8223
Tunisia,Northern Africa,2010,106.042133267894,11114206,4.8942275031461,NA,NA,36.5622063683158,3856983.712
Tunisia,Northern Africa,2011,116.930237396306,12387656,NA,NA,NA,38.8078874159156,NA
Uganda,Eastern Africa,1965,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1970,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1975,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1976,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1977,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1978,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1979,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1980,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1981,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1982,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1983,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1984,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1985,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1986,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1987,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1988,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1989,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1990,0,0,NA,NA,NA,0,0
Uganda,Eastern Africa,1991,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1992,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1993,0,0,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1994,0,0,10.9909986270671,NA,NA,NA,NA
Uganda,Eastern Africa,1995,0.008386509097586,1747,2.10710131732951,1e4,0.05,0.002863471264994,596.491846814405
Uganda,Eastern Africa,1996,0.018627530969202,4e3,0.249929637442639,2e4,0.09,0.004625948145897,993.357230981455
Uganda,Eastern Africa,1997,0.022600724081998,5e3,1.29192959149784,3e4,0.14,0.010319340979965,2282.96689577847
Uganda,Eastern Africa,1998,0.131643366010288,3e4,4.58832490769372,4e4,0.18,0.06528946519658,14878.7137191883
Uganda,Eastern Africa,1999,0.239999662728037,56358,10.7119597327002,55e3,0.23,0.105543940327651,24784.3906169411
Uganda,Eastern Africa,2e3,0.524149717178125,126913,4.35693212882084,6e4,0.25,0.163714063074854,39640.28254919
Uganda,Eastern Africa,2001,1.13479805481717,283520,12.8670295356104,7e4,0.28,0.237945087191408,59448.6312645092
Uganda,Eastern Africa,2002,1.52478850348779,393310,15.3220299738245,82e3,0.32,0.384093504951945,99074.6035185193
Uganda,Eastern Africa,2003,2.91336936741889,776169,6.30119086555715,102500,0.38,0.464849840113968,123843.56051326
Uganda,Eastern Africa,2004,4.23316102765999,1165035,3.28154659421135,120500,0.43,0.719970679914031,198147.681033838
Uganda,Eastern Africa,2005,4.62625501192282,1315300,12.4981994455844,3e5,1.04,1.7422055032439001,495330.0007265
Uganda,Eastern Africa,2006,6.83963511241358,2008818,33.7562437765026,5e5,1.67,2.52936303826279,742880.273039007
Uganda,Eastern Africa,2007,13.8275956459309,4195278,10.4894177879803,NA,NA,3.67196535074744,1114070.43185315
Uganda,Eastern Africa,2008,27.2974791597744,8554864,1.25553984666815,NA,NA,7.9,2475811.968
Uganda,Eastern Africa,2009,28.9908563447827,9383734,1.08231554128367,NA,NA,9.78,3165581.5002
Uganda,Eastern Africa,2010,38.379613054221,12828264,2.37090443834005,NA,NA,12.5,4178085.375
Uganda,Eastern Africa,2011,48.3841688036569,16696992,NA,NA,NA,13.01354333,NA
Zambia,Eastern Africa,1965,0,0,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA
