country,region,year,Fixed broadband Internet subscribers (per 100 people),Fixed broadband Internet subscribers,"Proportion of the population using improved sanitation facilities, urban",Fixed line and mobile phone subscribers (per 100 peoples),"Proportion of the population using improved sanitation facilities, rural","Proportion of the population using improved sanitation facilities, total"
Togo,Western Africa,2005,0,0,26,7.958007057,4,13
Togo,Western Africa,2006,0,0,26,12.3245593,4,13
Togo,Western Africa,2007,0.021246066779873,1201,26,..,4,13
Togo,Western Africa,2008,0.033080386377528,1911,26,NA,3,13
Togo,Western Africa,2009,0.045629690577155,2693,26,NA,3,13
Togo,Western Africa,2010,0.063901791639018,3852,26,NA,3,13
Togo,Western Africa,2011,NA,NA,NA,NA,NA,NA
Tunisia,Northern Africa,1960,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1961,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1962,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1963,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1964,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1965,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1966,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1967,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1968,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1969,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1970,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1971,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1972,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1973,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1974,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1975,NA,NA,NA,1.158438781,NA,NA
Tunisia,Northern Africa,1976,NA,NA,NA,1.241654402,NA,NA
Tunisia,Northern Africa,1977,NA,NA,NA,1.334534656,NA,NA
Tunisia,Northern Africa,1978,NA,NA,NA,1.441432112,NA,NA
Tunisia,Northern Africa,1979,NA,NA,NA,1.608831872,NA,NA
Tunisia,Northern Africa,1980,NA,NA,NA,1.754385965,NA,NA
Tunisia,Northern Africa,1981,NA,NA,NA,1.852579425,NA,NA
Tunisia,Northern Africa,1982,NA,NA,NA,2.059092406,NA,NA
Tunisia,Northern Africa,1983,NA,NA,NA,2.201462799,NA,NA
Tunisia,Northern Africa,1984,NA,NA,NA,2.396859044,NA,NA
Tunisia,Northern Africa,1985,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1986,NA,NA,NA,..,NA,NA
Tunisia,Northern Africa,1987,NA,NA,NA,2.965444023,NA,NA
Tunisia,Northern Africa,1988,NA,NA,NA,3.172538661,NA,NA
Tunisia,Northern Africa,1989,NA,NA,NA,3.494618414,NA,NA
Tunisia,Northern Africa,1990,NA,NA,95,3.725461101,44,74
Tunisia,Northern Africa,1991,NA,NA,95,4.005505999,46,75
Tunisia,Northern Africa,1992,NA,NA,95,4.438473951,47,76
Tunisia,Northern Africa,1993,NA,NA,95,4.893282048,48,76
Tunisia,Northern Africa,1994,NA,NA,95,5.410554257,49,77
Tunisia,Northern Africa,1995,NA,NA,95,5.860195367,51,78
Tunisia,Northern Africa,1996,NA,NA,95,6.499136347,52,79
Tunisia,Northern Africa,1997,NA,NA,95,7.182832339,53,79
Tunisia,Northern Africa,1998,NA,NA,95,8.476937418,55,80
Tunisia,Northern Africa,1999,NA,NA,95,9.577501877,56,81
Tunisia,Northern Africa,2000,0,0,95,11.23329325,57,81
Tunisia,Northern Africa,2001,0,0,95,14.94187273,58,82
Tunisia,Northern Africa,2002,2.65797033296e-4,26,95,17.6133471,60,82
Tunisia,Northern Africa,2003,0.002632167320474,259,96,31.31546373,61,84
Tunisia,Northern Africa,2004,0.028583222584672,2839,96,49.72841408,62,84
Tunisia,Northern Africa,2005,0.175221856615814,17573,96,69.18142387,64,85
Tunisia,Northern Africa,2006,0.432913042190385,43845,96,84.98641404,64,85
Tunisia,Northern Africa,2007,0.93804461570058,95916,96,..,64,85
Tunisia,Northern Africa,2008,2.20065060170977,227303,96,NA,64,85
Tunisia,Northern Africa,2009,3.5711904670677,372818,96,NA,64,85
Tunisia,Northern Africa,2010,4.56735235567352,481810,96,NA,NA,NA
Tunisia,Northern Africa,2011,NA,NA,NA,NA,NA,NA
Uganda,Eastern Africa,1960,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1961,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1962,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1963,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1964,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1965,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1966,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1967,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1968,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1969,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1970,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1971,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1972,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1973,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1974,NA,NA,NA,..,NA,NA
Uganda,Eastern Africa,1975,NA,NA,NA,0.184535757,NA,NA
Uganda,Eastern Africa,1976,NA,NA,NA,0.178297757,NA,NA
Uganda,Eastern Africa,1977,NA,NA,NA,0.181671571,NA,NA
Uganda,Eastern Africa,1978,NA,NA,NA,0.189656392,NA,NA
Uganda,Eastern Africa,1979,NA,NA,NA,0.168509636,NA,NA
Uganda,Eastern Africa,1980,NA,NA,NA,0.154805865,NA,NA
Uganda,Eastern Africa,1981,NA,NA,NA,0.156994548,NA,NA
Uganda,Eastern Africa,1982,NA,NA,NA,0.170848799,NA,NA
Uganda,Eastern Africa,1983,NA,NA,NA,0.173694797,NA,NA
Uganda,Eastern Africa,1984,NA,NA,NA,0.146577059,NA,NA
Uganda,Eastern Africa,1985,NA,NA,NA,0.172828414,NA,NA
Uganda,Eastern Africa,1986,NA,NA,NA,0.168357213,NA,NA
Uganda,Eastern Africa,1987,NA,NA,NA,0.16324626,NA,NA
Uganda,Eastern Africa,1988,NA,NA,NA,0.162838042,NA,NA
Uganda,Eastern Africa,1989,NA,NA,NA,0.159505998,NA,NA
Uganda,Eastern Africa,1990,NA,NA,32,0.156303739,26,27
Uganda,Eastern Africa,1991,NA,NA,32,0.153486074,27,28
Uganda,Eastern Africa,1992,NA,NA,32,0.156617059,27,28
Uganda,Eastern Africa,1993,NA,NA,33,0.104528831,28,29
Uganda,Eastern Africa,1994,NA,NA,33,0.148135499,28,29
Uganda,Eastern Africa,1995,NA,NA,33,0.191753376,28,29
Uganda,Eastern Africa,1996,NA,NA,33,0.237027171,29,29
Uganda,Eastern Africa,1997,NA,NA,33,0.261666087,29,29
Uganda,Eastern Africa,1998,NA,NA,33,0.373807539,30,30
Uganda,Eastern Africa,1999,NA,NA,33,0.474254482,30,30
Uganda,Eastern Africa,2000,NA,NA,33,0.763846234,30,30
Uganda,Eastern Africa,2001,0,0,33,1.333735414,31,31
Uganda,Eastern Africa,2002,0,0,33,1.705515176,31,31
Uganda,Eastern Africa,2003,0,0,34,3.084712228,32,32
Uganda,Eastern Africa,2004,0,0,34,4.41209117,32,32
Uganda,Eastern Africa,2005,0.002989672896019,850,34,4.846112649,32,32
Uganda,Eastern Africa,2006,0.004119814978769,1210,34,7.08045909,33,33
Uganda,Eastern Africa,2007,0.006130541981111,1860,34,..,33,33
Uganda,Eastern Africa,2008,0.015309805627372,4798,34,NA,34,34
Uganda,Eastern Africa,2009,0.018536878610231,6e3,34,NA,34,34
Uganda,Eastern Africa,2010,0.163966012446146,54804,34,NA,34,34
Uganda,Eastern Africa,2011,NA,NA,NA,NA,NA,NA
Zambia,Eastern Africa,1960,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1961,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1962,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1963,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1964,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1965,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1966,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1967,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1968,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1969,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1970,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1971,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1972,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1973,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1974,NA,NA,NA,..,NA,NA
Zambia,Eastern Africa,1975,NA,NA,NA,0.562523942,NA,NA
Zambia,Eastern Africa,1976,NA,NA,NA,0.540348824,NA,NA
Zambia,Eastern Africa,1977,NA,NA,NA,0.547024751,NA,NA
Zambia,Eastern Africa,1978,NA,NA,NA,0.538474738,NA,NA
Zambia,Eastern Africa,1979,NA,NA,NA,0.533375775,NA,NA
Zambia,Eastern Africa,1980,NA,NA,NA,0.549265642,NA,NA
Zambia,Eastern Africa,1981,NA,NA,NA,0.568583618,NA,NA
Zambia,Eastern Africa,1982,NA,NA,NA,0.572530903,NA,NA
Zambia,Eastern Africa,1983,NA,NA,NA,0.572085557,NA,NA
Zambia,Eastern Africa,1984,NA,NA,NA,0.617979496,NA,NA
Zambia,Eastern Africa,1985,NA,NA,NA,0.626662326,NA,NA
Zambia,Eastern Africa,1986,NA,NA,NA,0.654378002,NA,NA
Zambia,Eastern Africa,1987,NA,NA,NA,0.684933718,NA,NA
Zambia,Eastern Africa,1988,NA,NA,NA,0.763261459,NA,NA
Zambia,Eastern Africa,1989,NA,NA,NA,0.832989685,NA,NA
Zambia,Eastern Africa,1990,NA,NA,61,0.800978652,37,46
Zambia,Eastern Africa,1991,NA,NA,61,0.825677239,37,46
Zambia,Eastern Africa,1992,NA,NA,60,0.885036778,38,46
Zambia,Eastern Africa,1993,NA,NA,60,0.886130734,38,46
Zambia,Eastern Africa,1994,NA,NA,60,0.883921418,38,46
Zambia,Eastern Africa,1995,NA,NA,60,0.845820497,39,47
Zambia,Eastern Africa,1996,NA,NA,60,0.849162661,39,47
Zambia,Eastern Africa,1997,NA,NA,59,0.840951755,39,46
Zambia,Eastern Africa,1998,NA,NA,59,0.860791939,39,46
Zambia,Eastern Africa,1999,NA,NA,59,1.088380201,40,47
Zambia,Eastern Africa,2000,2.0585082951e-4,21,59,1.743192918,40,47
Zambia,Eastern Africa,2001,2.96655685622e-4,31,59,1.939560482,40,47
Zambia,Eastern Africa,2002,4.48872026679e-4,48,58,2.086230352,41,47
Zambia,Eastern Africa,2003,8.31942115845e-4,91,58,2.976197897,41,47
Zambia,Eastern Africa,2004,0.002233654163505,250,58,4.934189131,41,47
Zambia,Eastern Africa,2005,0.002181050769191,250,58,9.097361573,42,48
Zambia,Eastern Africa,2006,0.019906205093486,2339,57,15.01992962,42,47
Zambia,Eastern Africa,2007,0.03318019567025,4e3,57,..,42,47
Zambia,Eastern Africa,2008,0.046067679665566,5703,57,NA,43,48
Zambia,Eastern Africa,2009,0.0841104498628,10702,57,NA,43,48
Zambia,Eastern Africa,2010,0.079422913282277,10267,57,NA,43,48
Zambia,Eastern Africa,2011,NA,NA,NA,NA,NA,NA
Zimbabwe,Eastern Africa,1960,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1961,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1962,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1963,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1964,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1965,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1966,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1967,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1968,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1969,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1970,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1971,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1972,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1973,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1974,NA,NA,NA,..,NA,NA
Zimbabwe,Eastern Africa,1975,NA,NA,NA,1.324428565,NA,NA
Zimbabwe,Eastern Africa,1976,NA,NA,NA,1.329304861,NA,NA
Zimbabwe,Eastern Africa,1977,NA,NA,NA,1.310997261,NA,NA
Zimbabwe,Eastern Africa,1978,NA,NA,NA,1.334718565,NA,NA
Zimbabwe,Eastern Africa,1979,NA,NA,NA,1.323192373,NA,NA
Zimbabwe,Eastern Africa,1980,NA,NA,NA,1.312574121,NA,NA
Zimbabwe,Eastern Africa,1981,NA,NA,NA,1.282546404,NA,NA
Zimbabwe,Eastern Africa,1982,NA,NA,NA,1.254687828,NA,NA
Zimbabwe,Eastern Africa,1983,NA,NA,NA,1.258482686,NA,NA
Zimbabwe,Eastern Africa,1984,NA,NA,NA,1.219089409,NA,NA
Zimbabwe,Eastern Africa,1985,NA,NA,NA,1.182215552,NA,NA
Zimbabwe,Eastern Africa,1986,NA,NA,NA,1.176767075,NA,NA
Zimbabwe,Eastern Africa,1987,NA,NA,NA,1.199707663,NA,NA
Zimbabwe,Eastern Africa,1988,NA,NA,NA,1.177772415,NA,NA
Zimbabwe,Eastern Africa,1989,NA,NA,NA,1.192415743,NA,NA
Zimbabwe,Eastern Africa,1990,NA,NA,54,1.179175118,35,41
Zimbabwe,Eastern Africa,1991,NA,NA,53,1.169405367,35,40
Zimbabwe,Eastern Africa,1992,NA,NA,53,1.148917406,35,41
Zimbabwe,Eastern Africa,1993,NA,NA,53,1.131249658,35,41
Zimbabwe,Eastern Africa,1994,NA,NA,53,1.165715788,35,41
Zimbabwe,Eastern Africa,1995,NA,NA,53,1.293092189,35,41
Zimbabwe,Eastern Africa,1996,NA,NA,53,1.458033491,34,40
Zimbabwe,Eastern Africa,1997,NA,NA,53,1.782794539,34,40
Zimbabwe,Eastern Africa,1998,NA,NA,53,2.065822891,34,40
Zimbabwe,Eastern Africa,1999,NA,NA,53,3.29744195,34,40
Zimbabwe,Eastern Africa,2000,NA,NA,53,4.075705385,34,40
Zimbabwe,Eastern Africa,2001,0.006131205410093,771,53,4.446819256,34,41
Zimbabwe,Eastern Africa,2002,0.022581275339986,2847,53,4.872986684,34,41
Zimbabwe,Eastern Africa,2003,0.05063047869191,6386,53,5.13525666,33,40
Zimbabwe,Eastern Africa,2004,0.071178659705917,8967,53,5.685931089,33,40
Zimbabwe,Eastern Africa,2005,0.081021831266806,10185,53,7.591649155,33,40
Zimbabwe,Eastern Africa,2006,0.081406870340804,10200,52,8.801052238,33,40
Zimbabwe,Eastern Africa,2007,0.121862843009652,15210,52,..,33,40
Zimbabwe,Eastern Africa,2008,0.144560397052799,18e3,52,NA,33,40
Zimbabwe,Eastern Africa,2009,0.233525883293816,29130,52,NA,32,39
Zimbabwe,Eastern Africa,2010,0.26250894916872197,33e3,52,NA,32,40
Zimbabwe,Eastern Africa,2011,NA,NA,NA,NA,NA,NA
